,date,username,content
14,2022-05-06 15:20:32+00:00,murahan0,スマホRPGは今これをやってるよ。今の推しキャラはこちら！ https://t.co/fP9tAB21qZ
15,2022-05-06 15:18:49+00:00,AldoyGogreen,"Wkwkw gue gak perlu berkoar, orng laen jga udah nilai lo murahan🤣🤣🤣"
16,2022-05-06 15:17:26+00:00,jinryoung,@seeunur Iya gak murahan kaya yang punyanya
17,2022-05-06 15:17:15+00:00,anandabcdef,murahan &gt; gratisan
18,2022-05-06 15:16:53+00:00,anandabcdef,"nek yangku mlebu closefriend postinganmu tengtopan ngono kui mbok sisan japri, digeguyu spek murahan. saru"
19,2022-05-06 15:12:34+00:00,Njaetokkiid_,Si bacot bella emg anak buldog siah anjir GATEL BGT LU JADI CEWEK IH MURAHAN LO BELLA https://t.co/WwHcWVROAT
20,2022-05-06 15:11:45+00:00,briizzzyy,"“...seorang dewasa yg seperti itu adalah orang yg butuh perhatian murahan, ingin dunia berpusat padanya dengan cara seperti itu.”"
21,2022-05-06 15:08:57+00:00,caramelatte_,@pangeransiahaan Enak banget ini Kopi Indomaret Point. Denger denger baristanya dilatih sama barista sbux. Sama kopken murahan ini juga dan enaknya beda beda tipis.
22,2022-05-06 15:08:40+00:00,sayakansehun,*murahan
23,2022-05-06 15:02:40+00:00,kikimalino,Cakep sih . Tapi sayang murahan !
24,2022-05-06 15:02:01+00:00,lovindyo,Sama cewek murahan 🤢
25,2022-05-06 15:01:33+00:00,snowbeaboo,"Exfo serum paling murah tapi kualitas gak murahan, luv bgt https://t.co/rCmWtULHCU"
26,2022-05-06 14:53:54+00:00,babiminii,"@banjarbase Tu lain selingkuh, cuman murahan aja"
27,2022-05-06 14:48:54+00:00,Haryant47740058,"Muncul Petisi Sejumlah Tokoh Penting Tolak IKN, Ruhut: Enggak Usah Cari Popularitas Murahan. Prokes Balik Mudik
https://t.co/Qn2wumNYrU"
28,2022-05-06 14:48:09+00:00,Ismailsyukur2,"Muncul Petisi Sejumlah Tokoh Penting Tolak IKN, Ruhut: Enggak Usah Cari Popularitas Murahan. Prokes Balik Mudik
https://t.co/4Emz9CdO86"
29,2022-05-06 14:46:34+00:00,taynewinss,nagkwento na ng love life AHAHAHAHAHAHAHA TANGINA MO MURAHAN LANG TAYO DITO E
30,2022-05-06 14:42:35+00:00,Yizhanarmy1,"@skyoghurt @kindofreality Lah emang eza terbaik, hatinya kek angel gak kek kamu sama selingkuhan kamu,, sampah tw nggk, gk sadar diri udah slah, bukan nya minta maaf ,malah bikin drama murahan"
31,2022-05-06 14:36:42+00:00,jameila81,"@knpiharis Ane ngelawan model murahan kaya ente 
Yg lbh bahaya virus kompor"
32,2022-05-06 14:33:58+00:00,Luv_Jungwoon,bat ang sweet nilang magkakaibigan pero kami ng friends ko murahan lang :&lt; https://t.co/6qjBnRvkur
33,2022-05-06 14:33:13+00:00,vazaracore,"bodoamat gue masih marah besar buat org yg ngata2in Garam cantik modal rumor mentah dan kemakan lawakan murahan anak SMA yg sirik sama Garam.
#WeLoveYouGaram
#JusticefForGaram https://t.co/Y9JQMulLqt"
34,2022-05-06 14:32:44+00:00,nuttryn,@chxbbx_ @matingcycles @DokjaKimm ....kamu murahan yh... semangat?
35,2022-05-06 14:32:18+00:00,Juwithasari2,"@unamebyfeb Kam aja loh udah tau ibaratnya napit ni beisi pacar masi aja ikm bekijil ngechat inya pina kegatalan, kd perlu ngejar ketu supan. Setidaknya kalo gak bisa jadi cewe mahal jangan jadi cewe murahan ya apeb🥵🥰"
36,2022-05-06 14:28:11+00:00,KaptenKikuk,"@Sobat_Anies Lu ngapain bawa2 Ahok??? Isu China yg gerombolan lu goreng terus lupa lu?? 
Tweet murahan!!!"
37,2022-05-06 14:24:04+00:00,hydracadabra,"@piyuonik 3,95% misalnya limit 900k= 35550 35masih murahan gopaylater yg admin feenya 30k ternyata. Thanks ra"
38,2022-05-06 14:22:12+00:00,zefanya_anjani,Kalo ngangkat telfon orang yang lagi drunk call tuh murahan gaksi gw?
39,2022-05-06 14:20:13+00:00,tinab3lls,"Tumira sa subd pero may mga ugaling squatter 🙊🙊🙊

Murahan dito sigawan don
Videoke overnight"
40,2022-05-06 14:18:24+00:00,Kulo9999,"@rima_rieana69 Cantik"" kok murahan y"
41,2022-05-06 14:17:13+00:00,iqbal_channn,"Setia itu mahal, ga bisa didapat dari yang murahan"
42,2022-05-06 14:05:03+00:00,menfesspelangi,Piw! gampang move on itu termasuk murahan ga sih? sumpah gua takut
43,2022-05-06 14:02:50+00:00,winmetawii_n,"@bws2gf Cheap artinya murah, tapi gak tau itu bisa dipakai buat kata murahan gitu apa nggak 😭😭"
44,2022-05-06 14:02:46+00:00,lovvuuw,"pc gg tuh sebenernya murahan di ina dripada selkor ga si, soalnya yg ak liat begitu🥹"
45,2022-05-06 13:59:10+00:00,bang_dua,"@Mjohnsamosir @yakobus_dapi @pikiran_rakyat Tahu banget,koran daerah yang bisa sejajar dengan koran nasional tapi itu dulu bukan PR yang sekarang yang murahan."
46,2022-05-06 13:56:22+00:00,winmetawii_n,Btw bahasa inggris murahan apa 😭😭👀👀
47,2022-05-06 13:55:18+00:00,dxirtytalks,dipikir pikir hati mungiel ku ini juga murahan
48,2022-05-06 13:54:04+00:00,clowneisy,NAJIS ZOE MURAHAN AMAT DISOGOK KOMIK SAILOR MOON LANGSUNG MANUT. https://t.co/Xp8UYRi5sx
49,2022-05-06 13:46:59+00:00,Erlz_,@wahyunulis kok onoo wae ouum drama murahan
50,2022-05-06 13:41:17+00:00,kawananraja,"@Shidqi_Musthofa Betul pake banget Gus...Memangnya kita samsak murahan? 
Hihhh sorry"
51,2022-05-06 13:41:03+00:00,politik_Ngawur8,"@Sobat_Anies yang murahan pilkada 2017 kelompok wan abud gunakan isu sara,ayat,mayat hanya demi kekuasaan kan bangke,kadal kualitas nya abal-abal👎👎👎"
52,2022-05-06 13:39:22+00:00,redcheekpuberty,@Marlobourne jangan mau jadi cowok murahan
53,2022-05-06 13:38:40+00:00,mierthea78,"@Catatan_ali7 @jokowi @ganjarpranowo Mereka kok yang didukung manusia kek gini masih punya malu dan belaga bego 
Padahal mereka bisa menertibkan pendukung murahan kek gini"
54,2022-05-06 13:38:08+00:00,jekerehh,"murahan banget gw tiba tiba reflek jatuh cinta begini....
WE MUST STAY FOCUSED BROTHER, WE MUST---
/jilat hp https://t.co/500y0ZfOI9"
55,2022-05-06 13:32:25+00:00,salmaa_id,"@Jeiino1 Jumping time cuma buat bebasin elsa sih bneran ide murahan
Lagian elsa keluar tpi aldebaran ga ada buat apa?
Krna slh satu daya tarik penonton ya gelutnya elsa sama aldebaran"
56,2022-05-06 13:31:26+00:00,aaphrodyte,@Askrlfess bangga amat jadi murahan
57,2022-05-06 13:30:02+00:00,Needyoushaybby,"@pinguinsweetie Kalo ada di jkt sih dia pasti ikut biasanya. 
Tongkrongan mermet yang tidak murahan🙏🏻"
58,2022-05-06 13:28:56+00:00,K1REV,@aruarlert love language namin ni fia mag murahan ❤️💚✌️
59,2022-05-06 13:28:54+00:00,restttttinlov,@BeteOrg nnt kl resp semua dblg murahan lg😣
60,2022-05-06 13:23:59+00:00,rhisonings,"HAHAHAHA kasi nga ganto yon. Elem friends, mababait yan, studious, and banal sa truuu tapos ang shs naman, nadimunyu in short at tamang gala pero daming deep talks HAHAHA yung college, yan ang pagod pero labarn lang kinda friends, at ang jhs wild talaga, murahan, pisikalan HAHAHA"
61,2022-05-06 13:20:25+00:00,sucilinnn,@hindrikatasha Nah gini murah tapi ga murahan.. salah satu bedak padat favoritku nih.. ringan bgt dipakenya jg..
62,2022-05-06 13:18:25+00:00,rabbitdoyi,"@cimolnana_ @putriratuuu Aku mah gimana harga, kalo murahan shopee nunggu sebulan kagak ngapa wkwk"
63,2022-05-06 13:18:00+00:00,iniBarney,"Jd gw kenal dgn Ssorang,Nah si doi lg d JKT,terus gw bilang am die klo pergi jgn lupa pake parfume tp dia lupa bawa,terus gw saranin doi beli d indomart harganya cm 15 rb doank terus die bilang ""Baunya Murahan""😭🤣dsitulah gw sadar klo selama in bau gw ""CHeap Stinky""🤣MALU Njing https://t.co/gobBWVxi1t"
64,2022-05-06 13:17:33+00:00,LordBetuah,"@democrazymedia Tokoh2 dari organisasi tertentu sering banget mengklaim orang-orang yang berkelakuan ""aneh"" sebagai seorang wali. 😁 Wali itu gak murahan Bro"
65,2022-05-06 13:16:15+00:00,yoongurlll,"setiap ada cowo ngedeketin
""km bukan cewe murahan y dik""
pantesan jomblo🙇
 plis sesekali boleh dong mempertaruhkan hargadiri buat cofess (tapi gabisa anjir aku gengsi takutnya dianya gada rasa terus jadi ilfeel dan lose contact:(("
66,2022-05-06 13:16:14+00:00,rosebewrry,"@fuvckt Ngomong ke diri sendiri? stop pakai hae in oppa buat pamer kontol dong, disgusting banget, kontol lu murahan yah??

//"
67,2022-05-06 13:15:41+00:00,najibgisymar,@UyokBack @ruhutsitompul Sampah murahan
68,2022-05-06 13:08:23+00:00,Juragann_muda2,@JenderalTaik @SuryadiGatot @YogaAdrianyoga6 @__anomali__ @hlh_kntl @iamJackthe @AbulKhaulah @Celestialgalah1 @Verbum_Ang @MusuhDajjal10 @discround_ @reanalalaland @mamang_opik @Ruth_Djojoning @Hayuningrat7 @AremaNita__ duhhh kasian terkaing-kaing mampunya cuma sebar hoax murahan 🤣🤣🤣🤣🤣🤣
69,2022-05-06 13:07:57+00:00,arief_pinasti,"@SisiwittFrida gelarnya panjang.... tapi mulutnya udah kayak betina murahan..., MURAH BANGET !!! Menjijikan ! https://t.co/rAEZTDnhNm"
70,2022-05-06 13:07:54+00:00,irvyivy,"udah lama ga mam di ka3fci, kenapa saos sambalnya jd rasa saos sambal murahan si sebel 😖 ga suka ak ga suka huft"
71,2022-05-06 13:07:41+00:00,rikopramandito,"punya banyak mantan?situ laku apa murahan?:-):-)"""""""
72,2022-05-06 13:06:55+00:00,xyhzgv,@Askrlfess bangga? KNTOL KAU ANJENG MURAHAN KLI
73,2022-05-06 13:01:31+00:00,isourhours,"ginny masih ngeraguin perasaannya tapi diajak jadian mau, hhh dasar murahan"
74,2022-05-06 13:00:29+00:00,Olli13417694,@rucidewa151 @ApriliaLin Cak cilik buat kaya gitu bisa HP banyak... Bro.. Murahan.. Tar tunggu aja ada pengadilan Alloh..... Di Fitnah itu hal biasa bagi pembela kebenaran Alloh..
75,2022-05-06 12:55:52+00:00,Dianadnya1,"di tuduh sampai"" di angep murahan sm orng yg kita syg itu skit nya g ngotak ya njir☺️"
76,2022-05-06 12:54:17+00:00,udahdebut,"Emak nonton sinetron, ada kalimat ""lebih sering liat perempuan yang ngerebut pasangan orang, laki2 jarang"". Ini emang perempuannya gatel atau lakinya murahan? Mungkin keduanya"
77,2022-05-06 12:52:36+00:00,01forreal,"@zhandi_gustav @CeciliaElba2 dikira smua org gampang banget dihasut🤣🤣 pikiran mereka paling, lu siapa? ngapain gitu harus percaya sama lu omongan murahan tidak berbobot💩"
78,2022-05-06 12:50:33+00:00,iniikecaaa,"yaela disuru nyari yg lain ma gampang, bisa sekarang juga kalo gua murahan ma"
79,2022-05-06 12:49:32+00:00,thepzcheq,"@Sobat_Anies Kalau soal CINA itu Issue Murahan dan RASIS, bukan ???"
80,2022-05-06 12:47:46+00:00,VrHunter_,"cewe sampah itu, cewe yang mau di treat like a queen tapi kelakuan kaya cewe murahan."
81,2022-05-06 12:46:34+00:00,zhaoyoumeii,@maisonyu SETANNNN kok murahan buat kita ya??? https://t.co/Qay1DGVNZc
82,2022-05-06 12:42:41+00:00,MuridOnizuka,dengan pekerjaan ini (pelacur) sedikit demi sedikit kau jadi murahan - onizuka #QuotesJDoramaGTO
83,2022-05-06 12:41:38+00:00,jelbinchwecsb,"akwskwksk bener kan cma rumor.. adh orangnya apakabar yak, apalagi dgn semangatnya mrk ngehina lont, pmblly, murahan, smpe nyuruh mti dll. Oanj- minta maap ga klen pendom"" lain udh bkin anaknya bnyk tekanan."
84,2022-05-06 12:41:13+00:00,diieiiii,@by_nitaa ZOE KNP MURAHAN BGTT SIEEEE
85,2022-05-06 12:39:39+00:00,yourfavdrkchoco,@easter_eggg Yaampun murahan
86,2022-05-06 12:39:33+00:00,Julian303,"@WagimanDeep212_ jiah ... langsung para buzzer recehnya menyambut dengan riang di komennya 

masih di ranah pencitraan murahan,
tetap miskin Narasi ... kalau berkuasa akan di kendalikan oligarki"
87,2022-05-06 12:38:43+00:00,IrwanAj63719113,@Sobat_Anies Iya sama aja dgn kelompok murahan seperti kalian yg suka menggiring agama dalam wilayah politik dan rasis.. rasis dan politik identitas hanya kalian
88,2022-05-06 12:35:39+00:00,sannidays,Sumpah ya belakangan banyak banget yang begini gue jadi ngeri mau beli ipad onlen😭😭😭😭😭😭 tapi murahan onlen https://t.co/nuGdzCshqw
89,2022-05-06 12:33:41+00:00,archxrsohot,@mizibeau sweetest love language po yan. suntukan ft. murahan
90,2022-05-06 12:32:17+00:00,DeyTaraxa,"--- Rate 4.7
💸Price: 18.999
🖇️ Link: https://t.co/ERs1kWTpxY

Tasnya simple, mungil &amp; lucu parah bisa muat hape dan perintilan barang cewe lainnya, cocok buat hang out atau acara lainnya karena kelihatan elegan dan ngga murahan huhuhu ngga nyesel check out.

#racunshopee https://t.co/iarR4lT2GU"
91,2022-05-06 12:28:35+00:00,sisilain191,"@accscrt2431 harus sedikit jual mahal, jgn kliatan gudluking dikit jd murahan ngefollow org, makin belagu aja ntar dia, udh wkt ngefollo kita ngarep dia fb, eh taunya ga difb, kita sndiri yg kecewa krn kebodohan kita, dianya mah ktawa ktawa aja wkwk"
92,2022-05-06 12:20:21+00:00,thesecrettt_,"dari rumah pgn ke mall belanjaaa pas liat harga kok mahal anjir murahan di olshop, akhirnya balik ga beli apa2😑

iya itu aku"
93,2022-05-06 12:20:03+00:00,abcdasarbacot_,"Mau tau yg lebih najis dri air liur 🐶

Perek lonte murahan yg mau aja jd selingkuhann."
94,2022-05-06 12:16:41+00:00,kayinnnk,Sedih bgt cwk cwk sekarang ko murahan ya.. tapi sekalinya dikritik langsung defensif bgt huhu takut
95,2022-05-06 12:16:11+00:00,Chanbobz,"@tokidokicircle @wlnh_r00 berarti emg paling ga harus ramah welcome gitu sama cowo ato klo ada yg naksir ya jadi jaim... tp aku prnh nyoba bersikap ramah welcome bgt sama cowo, tp jadinya risih watir di blg murahan 😭"
96,2022-05-06 12:15:33+00:00,claraBebygirly,Sok asik banget si mba saya bukan murahan ya mba mungkin mba yg murahan
97,2022-05-06 12:14:21+00:00,its_zoombiii,"Cowo banyak yg playing victim, murahan, matre. Cuma kehalang gender"
98,2022-05-06 12:09:26+00:00,SirMC28,"Yung tito kong makasabi ng lutang kay VP Leni, pero sa 6 na taon o higit sya ang walang trabaho, tamad, at galit pa pag mauutusan ng pamilya..

Kaloka mga ugali! Supporter ni BBM pero dysfunctional ang pamilya? araw araw murahan sagutan kahit hindi pa sikat ang araw 🤮🤮"
99,2022-05-06 12:08:07+00:00,shnnggrl,anjing gilaa bgtt gue gabisa berkata kata lagi. gavi lo beneran brengsek anjingg. lo juga bitha mati aja lu tai emang babi lo murahan bgt anjingg dasar lonteee bangsattttt😤😡😡 https://t.co/aO0Jsl8cVC
100,2022-05-06 12:08:01+00:00,wiwinganesha1,"@MelanchoIic_ @comgirlsss Ringan ko, yg model hoops aku udah pake yg warna putih gak berat, trus yg model colab gini temenku ngira harganya 1jt masa 😭 senagus itu kualitasnya sampe dibilanh sepatu mahal 😭 padahal lan murah tapi gak murahan, cuma klo buat kolab""an dia limeted edition jadi susah dptnya"
101,2022-05-06 12:07:51+00:00,lalalashitt,"@shashaan_ @volltia Bener kak. Centillah selagi bisa🙏 udah jaalan 3th ni hubungan berkat ""centil"" 😂 ehh centilnya yg ga centil kek cewek murahan yaaa😌😁"
102,2022-05-06 12:06:13+00:00,_hannzxx,@senxju Sana sini mau kalau diperpendek lagi jadi murahan
103,2022-05-06 11:58:51+00:00,lolipopices,"@tanyakanrl idihhhh, laku apa murahan tuuu upsie 🫢 iri tu dia nderrr, ngapain ngalah sering2 aja post muka lu biar si dengki makin panass 🫶🏻"
104,2022-05-06 11:55:52+00:00,aerisunshae,@ohmybeautybank aku baru mau coba retinolnya kaa banyak review yg cocok sama retinolnya murah tp ga murahan kaya implora lebih murah malah cocok di mukaku
105,2022-05-06 11:55:21+00:00,forklarety,rage and sunny's murahan will always be my favorite. 😍🤣
106,2022-05-06 11:50:19+00:00,SelasaPagi_,"Td di dm fahri:

""Aku kangen kamu. Bosan nih gak punya temen yg murahan kaya kamu buat diajak nongkrong.""

- kangen!"
107,2022-05-06 11:48:05+00:00,kyexcll,@_nireonenada Iya gue juga setuju ama pemikiran harit kalo dia itu murahan
108,2022-05-06 11:45:46+00:00,dillaramadh,"Cewek bisa seenaknya dicap murahan, lah cowok? Padahal kelakuannya rendahan banget. https://t.co/usZnURj7M6"
109,2022-05-06 11:44:57+00:00,lohengrum,"bbrp mutual lamaku suka blg aku berani bgt
tapi tmn rlku jg blg gitu katanya aku agresif tapi anehnya bisa ga keliatan murahan pas approach orgnya(?)
sbnrnya ya aku malu tapi rasa pen deket sm org itu jauh melampaui rasa maluku lol"
110,2022-05-06 11:42:59+00:00,sofearozaidi_,@ayuazizz Perempuan murahan hshshsh
111,2022-05-06 11:42:37+00:00,ohadjied,"It's nice na sobrang kalmado lang ng discussion for a change HAHAHAH walang sigawan, walang murahan... sali na kayo!

#MVPilipinas"
112,2022-05-06 11:37:45+00:00,rereareazm,"Jdi inget sound tt dh ‘kalo lu dapetin cowo cuman pake cara kotor, gausah so oke sis skill lu murahan’ sek ril su"
113,2022-05-06 11:36:45+00:00,dokjaaslvtn,@ShoyiiRrr ggak tau suswer itu baju murahan
114,2022-05-06 11:34:23+00:00,SandjojoS,@Sobat_Anies Lebih murahan dari yang paling murahan @aniesbaswedan https://t.co/i6vGU1upP2
115,2022-05-06 11:22:41+00:00,lilboyiee,@BoyzFess lu bilang “ternyata biasa aja” terus lu bangga gitu ngewe sama pacar orang? sorry to say tapi lu murahan banget 😬
116,2022-05-06 11:22:16+00:00,Aqief_Syahmi,"Respect you brotha... Girls like that is what we called ""Murahan"" you deserve better ma man🫡🫡🫡 https://t.co/U6eh6z0KbN"
117,2022-05-06 11:22:14+00:00,zeunnie,@wjehyuun emang dia murahan ☹
118,2022-05-06 11:20:45+00:00,AnakMikayuu,"@dlberich murahan, pasti barang kw"
119,2022-05-06 11:12:52+00:00,PakThanos27,@Sobat_Anies Soal China Kafir juga Issue murahan dan RASIS. Cermin mana cermin. https://t.co/RMawR1J8Rr
120,2022-05-06 11:11:33+00:00,kinaru_,"Sore td mau sepedaan, sekalian mau liat tukang bakso apakah sudah mulai jualan, tp digagalkan

Sepeda emang selalu ditaruh diluar, tp tadi ban tiba2 kempes diluar nalar

Kalo @adijonn punya masalah silahkan sampaikan, jgn menerror dgn cara murahan"
121,2022-05-06 11:09:13+00:00,Hery76721046,"@Iwanjo72 @BapakSurabaya Menang tampanng..
Tp murahan Krn uang..
Suru nungging mau, demi rupiah..
300rb puas sama dia semalam...wkwkwkwk

@hoteloyo"
122,2022-05-06 11:06:45+00:00,yoyugoogie,@pacarbighit murahan mampir wh
123,2022-05-06 11:06:40+00:00,ajiqzulkifli,Murahan mereka tu https://t.co/KXo5js6xIV
124,2022-05-06 11:04:41+00:00,another25848016,"takut bgt orang-orang mikir gua se murahan itu, padahal big no! gua bercanda doang kali, lagian gua bilang cuma ‘suka’ kan? pernah denger ga gua bilang gua ‘cinta’ sama seseorang? ngga kan"
125,2022-05-06 11:01:50+00:00,SandjojoS,"@Sobat_Anies kita main di gelanggang lebih besar. Politik Identitas Suku, agama, ras, antar golongan. Mau rasis agama? kami juga punya buat kalian! Gak usah cengeng! Gak usah rayu2! Hadapi saja! Suruh dukung @aniesbaswedan? ORA SUDI! Kalian rasis murahan dari yang paling murah!🤮 https://t.co/xztTuydGTn https://t.co/63L6rSXq4G"
126,2022-05-06 11:00:43+00:00,OmTimelinee,Cewek itu mestinya jaga harga dirinya biar gak dipandang cewek murahan. jadi jgn suka pamer aurat
127,2022-05-06 10:56:12+00:00,OppoBar56862503,"Motor gua sport tapi gak ada noda perzinaan di belakang,lha elo motor murahan udah bau2 noda dosa...🤣😂..canda dosa(slebew)"
128,2022-05-06 10:55:30+00:00,rupanirmala,"tadi makan ramen 20k sedikit banget, nyesel. murahan di semarang ieu mah. https://t.co/qN50bU3CSh"
129,2022-05-06 10:55:18+00:00,sip1nk,@asahiarth iyaa nyampe nyaa kurleb kr tapi murahan thaii biasanyaa soalnya suka inc shippp
130,2022-05-06 10:54:36+00:00,DeddyKusdedi3,"@barryallen_1st Pencitraan murahan , ko br sekarang pamer wudlu"
131,2022-05-06 10:49:42+00:00,DevinJWinters,@kriziamiras1 Ang OA mo naman. Walang namang murahan na nangyari.
132,2022-05-06 10:49:41+00:00,hayen_i,"Yg kemarin overhate ampe ngatain lonte, hypersex, murahan, maju lu sini anjg. Lu tuh yg pembully, bukan Garam.

#JusticeforGaram 
#WeLoveYouGaram"
133,2022-05-06 10:47:48+00:00,belidiaul_id,"Jersey keren, namesetnya kok kaya murahan ya? Bagusan nike 2014 kalo dari nameset https://t.co/F3kA0eu1I7"
134,2022-05-06 10:44:25+00:00,de_ma_vie_,@Askrlfess cari yang murah tapi ga murahan 🤔 atau bantu dia dengan cara kerja
135,2022-05-06 10:40:36+00:00,nawthingjus,Jakol skype wild with fleshlight at oil murahan libugan straight tripper dm
136,2022-05-06 10:36:50+00:00,dilanfarasya,"Lek karo wong jahat we pasti diomong wedokan murahan lan goblok nder. Tapi grgr aku baik, ga tak omong ngono. Cukup goblok koplo ae 🤭🤭🤭 https://t.co/Z1lCd435g8"
137,2022-05-06 10:29:58+00:00,rus_herudin,"@geloraco Dipikirnya, saudara2 nasrani nanggepin provokasi murahan model beginian."
138,2022-05-06 10:25:02+00:00,yjngwnace,@sjykeu murahan lang kasi gusto nila sa space
139,2022-05-06 10:23:09+00:00,hoshigemesin,@xx_ji17 iyaa wkwkwk mgkn krn beli yg agak murahan kali yaa makanya gitu t____t
140,2022-05-06 10:19:51+00:00,HermantoBenkz2,@Sobat_Anies Iya isue murahan itu min....keturunan jawa..og.. https://t.co/jr3wyPuSGX
141,2022-05-06 10:18:16+00:00,madiarydepresot,"@convomfs Km tuh overreact, km udh g suci, km murahan, sifat jelek lm gk cocok sm jurusan ini
Dan masih byk lagi"
142,2022-05-06 10:16:53+00:00,kmjenong,duh nder ga high class kalo cuma pake prop murahan https://t.co/h2ubdY5G5I
143,2022-05-06 10:16:26+00:00,cintabersih,@BrPrNs_ @txtdariperokok @nindiayuwono Murahan Jgj. Nasi telur rerata 7-8rb. Kontrakan yang standar 500rb.
144,2022-05-06 10:14:22+00:00,mf_alrasyid,"@CNNIndonesia Bantahan untuk artikel murahan yang anda buat hahaha
https://t.co/9vq4eG63c8"
145,2022-05-06 10:14:05+00:00,Hecxion,"@Hanjio iya kan berkelas, saya gamau keliatan murahan cih"
146,2022-05-06 10:13:21+00:00,Jonedi_b_Ruskam,@liputan6dotcom Pencitraan Cemen murahan !?
147,2022-05-06 10:13:07+00:00,seivabae,@voejaina totoo tanginang yan wala daw murahan tapos si leni kanina pa minumura
148,2022-05-06 10:09:50+00:00,bndctmarticio,putanginang yun diko kaya sa murahan beterano e HAHAHAHA
149,2022-05-06 10:04:07+00:00,nunnuuu___,@cvrbites Di busway kan rame? Apa kamu murahan kak?
150,2022-05-06 10:02:41+00:00,PalingKoleksi,@itsyourjoyy asuu Bhne murahan wkwk
151,2022-05-06 09:59:37+00:00,ArifinNaftalia,@aniesfor2024 Radikal radikul … isue murahan yg ga penting
152,2022-05-06 09:53:19+00:00,fuckingchenn,@jeyaashh ngga pdhal
153,2022-05-06 09:51:28+00:00,boracola_,O tangina mo den kahapon pa ko nanggigil sainyo eh o sige murahan tayo tangina mo ka #Marko
154,2022-05-06 09:50:41+00:00,Dani_Afx,@starbebe_xx WhatsApp ku tanpa limit gak murahan
155,2022-05-06 09:50:11+00:00,dewimajid3,"@tatakujiyati BuzzeRp murahan kaum pengikut BIPANG bacotnya unt Anies Baswesdan lgs BANYAK yg BUNUH DIRI krn gak diksh makan kaka pembina berhari2 krn Anies membiarkan Kafir jg memakai fasilitas umum yaitu JIS Keberhasilan pemda DKI
Emang bener 
#UtangBangkrutkanRI 
#UtangBangkrutkanRI https://t.co/UEHpaqlLpn"
156,2022-05-06 09:49:08+00:00,yusranazri,@alifdalmim Perempuan murahan gitu lah. Orang utara sebut belen 🤣
157,2022-05-06 09:48:21+00:00,DavidWijaya82,"@Sobat_Anies Ini cuitan murahan, yang saat PilGub kemarin tentu gak berani diteriakan pendukung Anies klo Anies dan Ahok itu sama-sama keturunan  🤭"
