,date,username,content
193,2022-05-06 15:16:54+00:00,aviscIe,"@argimahardika @dearIynina ㅤ

ELU JELEK.

ㅤ"
194,2022-05-06 15:16:53+00:00,LTWTJKT,jelek bgt hasil to nya anjir
195,2022-05-06 15:16:48+00:00,hyzdra,@soojunsg WKWKWKWKW JELEK BANGET
196,2022-05-06 15:16:47+00:00,tidnjem,@welantika Tiati ber wkwkwkwk igd ku sepi malah ponek px jelek semua. Memang adil sekali hidup ini.
197,2022-05-06 15:16:47+00:00,thesiixtheyes,"summer - keshi
kabskske janji aku terpenuhi! maaf suaraku- jelek… https://t.co/yd8wmGXxld"
198,2022-05-06 15:16:43+00:00,BramRizaldi,"@iIhamzada Permainan agak mendingan pas awal² doang, sisanya jelek kayak Jersey yg dipake"
199,2022-05-06 15:16:43+00:00,hipokrittttt,@banjarbase sudahh
200,2022-05-06 15:16:42+00:00,haechanparkir,tiktok sekarang jelek bgt https://t.co/4wlqg1Ei7F
201,2022-05-06 15:16:42+00:00,jjwonwon_,"@kyu2seok tangannya nakal ya, ganteng ganteng gini dibilang jelek"
202,2022-05-06 15:16:33+00:00,girltarius,@putoonggg Emang cakep dia mah.. semua pemain avenger ga ada yg jelek meskipun dah tua 🤧
203,2022-05-06 15:16:33+00:00,vertoast,@beomgyuop @pledis_17 sumph jelek bgt
204,2022-05-06 15:16:30+00:00,lipzsti,"@jecqson hahahaha gantian dia ngambek, jelek"
205,2022-05-06 15:16:26+00:00,vertoast,@beomgyuop @pledis_17 Jelek
206,2022-05-06 15:16:16+00:00,bijiimatahari,"@selendiipity yaampun, makasi nder udh buat ngakak pdhl moodku td jelek poolll🤣🙏🏻"
207,2022-05-06 15:16:15+00:00,suswpend,@pow4rsafe jelek gk dkung aku
208,2022-05-06 15:16:14+00:00,jwweno,@Ieejenoxz gua jelek lu jelek juga
209,2022-05-06 15:16:12+00:00,vertoast,@lofwonwoo @pledis_17 Jelek ky tukang bemo 🖤
210,2022-05-06 15:16:01+00:00,BrowniesOreo,NANGIS JELEK BANGET GUE POKOKNYA BYE https://t.co/pqeJLJzYzZ
211,2022-05-06 15:15:57+00:00,vertoast,@ardorgyu @pledis_17 jelek
212,2022-05-06 15:15:50+00:00,aprminds,"soalnya dulu apa2 izin, masak indomie doang dahal izin gua ga minta dahal ga mungkin kan ya ?  jelek banget nasib gua kalo iyaa https://t.co/Yld2NyIDXa"
213,2022-05-06 15:15:46+00:00,seokrakwoen,@srrkwon yang pose jelek 😔☝🏻
214,2022-05-06 15:15:45+00:00,hellionlegion,"@astiwashere @superdedeee Awag be wkwkwk, kle jelek ajan main ci play victim nok"
215,2022-05-06 15:15:38+00:00,tenU__U,Gue setiap nonton series marvel kek wow seru bgt keren kayak gabisa bilang jelek wkwkwkkwkwkw.
216,2022-05-06 15:15:31+00:00,Sekunyma,@Nga13159441 @PSSI Udah biasa jelek mainnya gak aneh.
217,2022-05-06 15:15:23+00:00,wonutuyul,"jelek banget, jamet lu kemana @wonuboci https://t.co/0RouomFMGG"
218,2022-05-06 15:15:17+00:00,archivesofAyu,Mampus anjir seril jelek https://t.co/QywnF15nH9
219,2022-05-06 15:15:17+00:00,meill0win,@B_hundred_Hyun Ihhh typonya jelek banget masyaallah 😭
220,2022-05-06 15:15:15+00:00,Rhmkhns,"Thankyou so much, jelek☹️🤍"
221,2022-05-06 15:15:14+00:00,dansurvtraction,"@kenshiro16_ @idextratime setuju, emang harus dibenahi dari liga nya si ini mah, pilihan sty dikit banget, pemain yang abroad juga gabisa full main, sedangkan pemain liga kualitasnya jelek banget. gabakal juara kalo liganya kurang bagus + gaada pemain abroad"
222,2022-05-06 15:15:08+00:00,NlGHTSPINCER,"@rentworldz ─ aku izin drop carrd disini yaaaa. nanti bisa contact kakak jelek ini. @keIienci 
https://t.co/Ur7zgbUhLK"
223,2022-05-06 15:15:07+00:00,lacimolalazm,"xtx masih promosi, tinggal nunggu sampe hari senin, udh overlap sm artis hyb3 lain eh ini promosi blm kelar udh ada promosinya tann1es, bukannya ga suka ya tp timing e jelek bgt cuy, sesusah itu kah fokus xtx dulu"
224,2022-05-06 15:15:06+00:00,jebumm,@gotesven @GOT7 hapus dulu jelek wkwkkw
225,2022-05-06 15:15:05+00:00,kementrianpt,"@Rasvirgiyo @yogsyg @vessanik @garagarabola_ Walaupun secara overall semua main jelek, tapi ya ga bisa dipungkiri juga Rio yang paling jelek mainnya hari ini. Sebelum goal tercipta kalo anda nonton sih di 2 menit awal babak kedua ada 3 peluang emas Vietnam hasil eksploitasi Rio Fahmi. 🙌🏼"
226,2022-05-06 15:15:01+00:00,hanwoooll,"susah jadi orang jelek, mau badmood aja dilarang https://t.co/VD6UKyBll8"
227,2022-05-06 15:14:59+00:00,uchihamadararw,@badbecko shap jelek
228,2022-05-06 15:14:58+00:00,defsoulili,editannya jelek banget najong 👎🏻
229,2022-05-06 15:14:48+00:00,lordobahng,kenapa gua jelek banget yatuhan
230,2022-05-06 15:14:44+00:00,aihiapat,@janhlae @pawatkorapatttt @iammochy @ohmpawats_ kenapa di jumat berkah spt ini 😇 https://t.co/jrmiMFLrPC
231,2022-05-06 15:14:42+00:00,gooddaypriz,"@Askrlfess Alisku kdg bagus, kadg jelek, kdg kaya cabe2an 🥺
Udh jarang ngalis, kmn2 mau yg express https://t.co/eqDHciBSn8"
232,2022-05-06 15:14:40+00:00,liziast,kadang kalo org lg marah bgt terus bilang k wotd emg satisfying bgt sih kedengerannya cm jelek bgt anjir nyebut jenis kelamin tuh even buat meluapkan kekesalan aja gue masih ogah https://t.co/60c26RGpUh
233,2022-05-06 15:14:30+00:00,marktyrll,"aku sebenernya gamau sedih gini lohhhhhh tapi gatau hiksssss gue kenapaaaa, nangis jelek"
234,2022-05-06 15:14:23+00:00,ChocoBellTower,"@adawiyahriwan @AREAJULID ngliat mukanya jadi pengen bodyshaming dari kepala gede, muka jelek, obesitas, mpe umur mungkin bakal pendek dari komplikasi diabetes+asam urat+gagal jantung."
235,2022-05-06 15:14:20+00:00,21O5s,"selain sedot wc, emangnya ada sedot muka cantik? kok tiba tiba dia ngatain dirinya jelek https://t.co/QY18ei6maH https://t.co/3Q6mGR9YLx"
236,2022-05-06 15:14:08+00:00,kungkangkun,@animefess_ Pengungkapan hito-hito nomi tipe nika jelek
237,2022-05-06 15:14:06+00:00,isaanjayy,"gpp lanjutin bikin tiktok jelek sur, gue belom siap ngeliat lu pada bikin tiktok ganteng soalnya"
238,2022-05-06 15:14:05+00:00,sahinssa,mental sosmed jelek bgt asli gw doain lu semua gaada yg punya mental kayak gini dah
239,2022-05-06 15:14:03+00:00,divewithy0u,"Biru jelek wkwkw. Itu loh yang rektornya ganti langsung ganti almet, hampir sama sm almet ttgg sebelah https://t.co/e4Kdx9291M"
240,2022-05-06 15:13:54+00:00,Ayuyulianamd,Jujurly mood knpa jelek bgt yak malem ini😭
241,2022-05-06 15:13:50+00:00,myladiesa,@cchszz @shinelio1 @louvmaii_ @trueliveriess @vannieden avaku jelek bgt…..mbek
242,2022-05-06 15:13:48+00:00,miicchieda,@Vachiraawitt @WinnieOpass DIEM. OPINILU JELEK.
243,2022-05-06 15:13:38+00:00,fourzger,njir jelek https://t.co/1I53s7DYMO https://t.co/w2aQV9K7Br
244,2022-05-06 15:13:36+00:00,qwertyuta,@winnooy Masih jelek itu wwkk
245,2022-05-06 15:13:34+00:00,mgee_i,"@nctzhalu Nder aku juga dulu iri, tapi udah ngga karena sadar aku ga ada bakat disana. Even my handwriting pun jelek banget anjerrr
Udah ga iri karena nyoba tonjolin hal lain di karya sendiri, entah itu alur atau apapun"
246,2022-05-06 15:13:32+00:00,constaellatae,Hybe jelek bgt ngatur jadwal
247,2022-05-06 15:13:26+00:00,jesisatu,Jelek bgt sinyalnya anjir
248,2022-05-06 15:13:11+00:00,simjkyy,"@hiyyihngaum @convomf KAN GA SE FRONTAL KAMU, DAH GAUSAH ENTAT ENTOT ENTAT ENTOT JELEK TAU"
249,2022-05-06 15:13:05+00:00,bbhnjmgf,@NarendraCanva cieee ngambek nih?? jelek tau va ganteng nya ilng
250,2022-05-06 15:12:52+00:00,1945_ilham,Jelek kelas bawah serta orang kampung gitu paling gak dia get laid 😔😔😔 https://t.co/GicotrPmX2
251,2022-05-06 15:12:52+00:00,floerbuns,ga jelas warnanya dah emang dasar almet jelek (maaf ak terlalu jujur)
252,2022-05-06 15:12:41+00:00,enjiwwa,"Sampe males hapus make up wkwk, udh sering bgt keknya gua ga pernah hapus make up sebelum tdur, pasti besok paginya cm langsung cuci muka pake fw. Jelek bgt emg, tp bodo ah gua mager"
253,2022-05-06 15:12:40+00:00,rupy0404,sinyalku jelek betlah..keselll
254,2022-05-06 15:12:40+00:00,_sins_chann,Langit nya lagi cerah tapi kameranya aku jelek. Padahal bagus banget bintangnya keliatannya https://t.co/2W7702LXnr
255,2022-05-06 15:12:36+00:00,camaraderie____,@guessblocker TYPO GUE JELEK 😭😭😭
256,2022-05-06 15:12:34+00:00,jwaekke,DI SOLO SINYALNYA JELEK BGT NANGIS
257,2022-05-06 15:12:30+00:00,Alxxxya,"@starfess park sunghoon, smpe skarang belum nemuin aib dia yg mukanya jelek🌝"
258,2022-05-06 15:12:29+00:00,yasaekkiaa,@bdngfess gapapa gw juga jelek
259,2022-05-06 15:12:29+00:00,planetjupiterzs,"Kek pacaran sama si D ternyata banyak problem, si D sendiri juga jadi orang tuh masih banyak tanda tanya yg belom terpecahkan. Apalagi gara2 masalah kemaren, bener2 dia dicap jelek sama keluarga dan sebenci itu keluargaku. Tapi gimana sih aku juga capek kudu umpetan gini terus"
260,2022-05-06 15:12:27+00:00,ccacuties,@vntesn_ jelek kak
261,2022-05-06 15:12:23+00:00,7dream7stars,idih jelek bat dn gue 😭
262,2022-05-06 15:12:21+00:00,yasaekkiaa,@bdngfess cowonya jelek kali
263,2022-05-06 15:12:19+00:00,jwenoe,@daiIyino iyeee jelek banget anjing mana desek2an lagi gua kira bayar serebu eh dua rebu trus abang2nya galak
264,2022-05-06 15:12:16+00:00,auliadeaagatha,@Natzxora Jelek betul ngingetin nya
265,2022-05-06 15:12:11+00:00,diacblo,@naeqiu Jelek
266,2022-05-06 15:12:06+00:00,opracarophile,Jelek banget luh wifi
267,2022-05-06 15:12:00+00:00,ccacuties,@sweetseggs jelek soalnya 👎🏻
268,2022-05-06 15:11:48+00:00,rsoseo,@httpmirae mau debut di akun tiktok jelek
269,2022-05-06 15:11:44+00:00,jungerrebell,Pertamina kebanyakan bayar buzzer buat ngurangin berita jelek ketimbang ngurus kualitas diesel yang lebih baik untuk mesin di mobil diesel modern
270,2022-05-06 15:11:43+00:00,avakucingkepo,Signal jelek pisan bikin males
271,2022-05-06 15:11:43+00:00,walvin_125,@skeletonys Hah au drimana nih?? Kok pemilihan katanya jelek bgt😟
272,2022-05-06 15:11:40+00:00,rant1n_,"@best__day Kalo dari aku biasa aja si filmnya,ga bagus tapi borderline jelek si
Not worth the hype si"
273,2022-05-06 15:11:39+00:00,sparkjaeh,@bbyorenji SUMPAH KIRAIN SINYAL AKU YG JELEK
274,2022-05-06 15:11:38+00:00,elouissaella,@camaraderie____ jelek
275,2022-05-06 15:11:34+00:00,minghaoarsi,@k1mpangbaby PALING JELEK LU BILANG
276,2022-05-06 15:11:32+00:00,sparkjaeh,@harubbyluv OKEHHH KIRAIN SINYAL W JELEK SUMPAH😔😔😔😔
277,2022-05-06 15:11:29+00:00,rraixxaa,@ohgawatt Jelek kali wifinya dasar anak senja
278,2022-05-06 15:11:26+00:00,wmelsugar,@greenactt apa lo jelek kituh
279,2022-05-06 15:11:23+00:00,maIibuw,@ultrawmanz jelek
280,2022-05-06 15:11:19+00:00,jwijaengie,@__cacoa font lu gede bgt jelek dh
281,2022-05-06 15:11:18+00:00,zowraideale,Dan pas aku ngaca anjir iyaa bener aku jadi keliatan cantik 😭😭 padahal dulu tiap jidat aku keliatan sedikiiiiiit aja langsung minder &amp; ngerasa jelek. Sekarang udah enggak 😭 terus udah gitu aku juga sempet gak pede sama gigi aku yang gak rapi.
282,2022-05-06 15:11:13+00:00,woodzvm,@S2EUNGWOO kenapa lu jelek
283,2022-05-06 15:11:11+00:00,urhufflegurl_,@Mienovtana @sweetypieck Hehehe makasii sayang💚 maaf ya jelek soalnya itu cerita pertamaku🥰
284,2022-05-06 15:11:10+00:00,seokrakwoen,menunggu suatu saat rakwon bikin tiktok jelek
285,2022-05-06 15:11:09+00:00,junkyukeem,"@prkjihooan maksudnya kedip berlebihan, nanti bintitan kan jelek"
286,2022-05-06 15:11:04+00:00,lesbradar,sumpah mood gue jelek bgt asu
287,2022-05-06 15:11:03+00:00,kiralort,JELEK ANJING DIKETAWAIN MAMAH SM KAKAK https://t.co/bBEOPuTmLO
288,2022-05-06 15:10:58+00:00,ahsanul_fatihin,"@FantasticSleman Iya mas ngapunten, kono koyoe ra ono respect sih mas terlalu fanatik buta masih milih"" Kalo pemain dari tim nya main jelek masih juga ada pembelaan tapi kalo pemain dari tim lain ero dewe kn sampean mas wkwkwk"
289,2022-05-06 15:10:49+00:00,lilbitahappysky,"@tanyakanrl kamera ku jelek buat shot foto malem"" 🙂 https://t.co/SAhoIspTDB"
290,2022-05-06 15:10:35+00:00,ccacuties,"ni akunku buang aja apaya, jelek bgt"
291,2022-05-06 15:10:30+00:00,cl0udxys,NANGIS JELEK https://t.co/i6vYrDz8Ll
292,2022-05-06 15:10:30+00:00,jakeforsaIe,jelek bgt tulisannya yedam maaf aku ngerjainnya baru td jam 8 💔💔💔
293,2022-05-06 15:10:25+00:00,planetjupiterzs,"Hidup ku rasane kek rumit banget ya, punya pacar kudu backstreet, ini tuntutan keluarga yg bikin makin ovt. Pengen deh kek sodaraku yg udah pinter nasib juga bagus, perasaan aku dri jaman sekolah nasibnya jelek mulu ya"
294,2022-05-06 15:10:25+00:00,FatihRifqi_,@Pucchi_JKT48 Jelek banget bangsat
295,2022-05-06 15:10:22+00:00,simjypsh,ig gue jelek bgt deh
296,2022-05-06 15:10:17+00:00,eoiyeeila,"Lagi pengen cowo jelek, ganteng dikit belagu sekarang"
297,2022-05-06 15:10:11+00:00,sugaryspeach,"@yvanaselene Tadi pensil aku bertingkah ngeselin dulu, makanya begitu jelek banget. Besok aku gambar yang bagus buat mommy. Harus kasih aku hadiah juga &gt;:o https://t.co/A9UZBtXvjs"
298,2022-05-06 15:10:10+00:00,temsbem,"@kiwnci sabar ya kaa 😭😭, kayanya imagenya gemini jelek banget 😭"
299,2022-05-06 15:10:04+00:00,soheecore,@diesiraens bener… ngeliat di kaca makeup kaya bagus tapi di hp jelek banget
