,date,username,content
29,2022-05-06 15:24:30+00:00,stresbgete,"ya emg gua bego bgt,,, bego bego bego tolol goblok bloon. ituu kn yg mama mksd?? ya emg itu gua"
30,2022-05-06 15:24:20+00:00,mooskitten,iya gw goblok masf ta
31,2022-05-06 15:24:05+00:00,ariusmarley,"Haha,
2014 Jokowi hanya Meletakan batu pertama..
Progres pembangunan di hentikan sengketa lahan, karha dari belasan perusahaan pemilik lahan, Jokowi hanya bsa menyelesaikan 6..
Sisanya ngambang. Jokowi sibuk Soft power jual Pilpres.
Klosejarah Stadion jagan di pelintir.
Goblok!! https://t.co/YV46K9XMuJ"
32,2022-05-06 15:23:52+00:00,luvrjie,GOBLOK https://t.co/BCyszIGd0u
33,2022-05-06 15:23:51+00:00,naughtybois_,@PSSI PSSI GOBLOK ANJING !
34,2022-05-06 15:23:38+00:00,saveosu,pernah ga lu digoblok goblok in padahal lu diem aja 😭😭😭
35,2022-05-06 15:23:36+00:00,papanrahasia,@aarevann Ini saya lagi goblok mode on😭😭
36,2022-05-06 15:23:29+00:00,IoveazrieI,goblok gue laper di tengah tol🥹🥹🥹🥹🥹🥹
37,2022-05-06 15:23:18+00:00,baebaethefool,goblok lala tolol bgt
38,2022-05-06 15:22:22+00:00,lknowyji,@thestorykids @Stray_Kids GOBLOK BANGET OTAWGUE AAAAA
39,2022-05-06 15:22:01+00:00,17O769,GUE YANG PERNAH NIKAHAN ANJING GOBLOK BGT https://t.co/BLWcQvFPh2
40,2022-05-06 15:22:00+00:00,kingcyj13,@yeonjunaa hybe goblok
41,2022-05-06 15:21:46+00:00,Bakcugou,@aftarandzen hah apa anjg kok goblok
42,2022-05-06 15:21:44+00:00,cathrjee,"Alin

maklum ya manteman otak nya di dengkul jadi typing nya kaya orang goblok https://t.co/sDzxi54mBh"
43,2022-05-06 15:21:37+00:00,burgundiest,UDAH GA SANGGUP LAGI AJG GOBLOK UDAHHHHH
44,2022-05-06 15:21:30+00:00,meowtonintown,@tubirfess kalau awalnya dia berargumen ya harusnya yg didebat argumennya lah bukan malah hal yg jaka sembung bawa goblok
45,2022-05-06 15:21:23+00:00,snowhitegurl,@iceccopi Goblok banget heran
46,2022-05-06 15:21:20+00:00,aftarandzen,@Bakcugou namanya goblok
47,2022-05-06 15:20:40+00:00,sigalingging_23,GOBLOK BARU SADAR GW SALAH NGETIK
48,2022-05-06 15:20:32+00:00,GunawanJumiran,"@Chaul8 Kadrun makin hari makin goblok karna yg di makan nasi bungkus,yg di dapat dari bohir korupsi"
49,2022-05-06 15:20:31+00:00,CHANYEOLxJJK,Goblok goblok
50,2022-05-06 15:20:19+00:00,YUVTA0,goblok bgt gua beli moist expnya tgl 21 bulan ini anjing
51,2022-05-06 15:20:12+00:00,sessylee89,"Jean...jean...lu jadi laki kenapa goblok sih jean, bukannya jadi hero malah jadi villain lu, demi ibun demi ibun, tapi anak orang disakitin mulu, syukurin lu digampar bapaknya,
Wes kudu tah hiiihhhh ae rasane awakmu kie...gregetkeeeeeee 🤬 https://t.co/lpqwTCVFDk"
52,2022-05-06 15:19:26+00:00,g0threen,@iffahhsidry kt aspuri a goblok
53,2022-05-06 15:19:02+00:00,ureverlastings,@haiiiandromeda HAHAHAHAHAH AKU KIRA GAMPANG GOBLOK
54,2022-05-06 15:18:55+00:00,yudhi_yustira,@RohmatWijaya17 @awemany @Uki23 KADRUN GOBLOK...saling gobloknya gak tu kalo junjungannya juga GOBLOK
55,2022-05-06 15:18:44+00:00,cwuzein,@usnttrbf goblok
56,2022-05-06 15:18:36+00:00,kimyuryurrr,gamon kek orang goblok 🙏 https://t.co/3kEJHrEEMS
57,2022-05-06 15:18:10+00:00,jjkthvkv,"@thericherr @tanyakanrl pinter aja dah, aku goblok soalnya"
58,2022-05-06 15:17:56+00:00,tdrsblmjam10,"""Tulul koe"", ""Goblok cuk"", ""Ojo longor2 ta"" plus wkwkwk dan stiker ketawa adalah ""lucu banget guyonanmu mashook sayang"" in disguise🤭"
59,2022-05-06 15:17:47+00:00,fleshcalibur,"mau tmi  jd si goblok ini ngecharge ipad seharian, terus ditinggal pergi tapi saklarnya dimatiin 🙃🙃🙃🙃🙃"
60,2022-05-06 15:17:47+00:00,MusaSeaman,@DaudRamdhaniRa1 @AnakLolina2 @tribunnews Loe yg STREES ngaku nya waras loe yg sengsara ngakunya bahagia...ortu loe pasti nyesal banget udh ngelahirin anak kayak loe ...udh di kasih makan bukan nya makin pintar malah makin GOBLOK... https://t.co/pL9rIwG873
61,2022-05-06 15:17:37+00:00,HarlanBhimo,"@ddggmmbbkk yah masa masih 2 tahun lagi pemilu partai udah rekomendasi ........

Partai-partai emang pada Goblok apa...

Tunggu tanggal mainnya aja kali...

Golkar .......  auuuuuuuuuuuu....."
62,2022-05-06 15:17:26+00:00,Ardiantoo1997,@PSSI Blok goblok
63,2022-05-06 15:17:26+00:00,_DDITO,"cewe ceria biasanya sama cewe sange goblok, lu liat temen gua pada nge gay semua anjing."
64,2022-05-06 15:17:08+00:00,dyrecture,@bukanfarel mmf hel w goblok mtk😢
65,2022-05-06 15:16:57+00:00,yaudahmal,Bisa gak sih gak usah nangis goblok
66,2022-05-06 15:16:49+00:00,ccarellllll,@solitudevt GOBLOK ELEKTROLIT
67,2022-05-06 15:16:43+00:00,BerhadiahPulpen,@DeLalong @cheatizxn @DivHumas_Polri @kemkominfo @TMCPoldaMetro @CCICPolri @susipudjiastuti @twitkocheng @elonmusk @Benzema Goblok nya ngadu ke elon mus. Dikira dia peduli? Dia tidak sedang nyalon presiden di RI
68,2022-05-06 15:16:36+00:00,blackswan215_,niatnya gw mau nipu balik dia.. sampe dia tf ke gw 6.7 juta.. tapi gw goblok ga bisa pura² 😭😭 stupid stupid 😭😭
69,2022-05-06 15:16:09+00:00,magnavocee,"Sick banget anjing netizen indonesia.

Kalo gasuka sama argumennya bales sama argumen lah goblok. Jangan malah body shamming.

Jujur, gua pernah menjadi asshole kayak gini. Cuma lama-lama gua mikir, kalo kek gitu ternyata kita lebih goblok dibanding orang yang kita hate."
70,2022-05-06 15:16:07+00:00,Tiangdekat51,@kifli127 @revinavt_ Goblok kalo lo masih di ruang publik ya belajar menghargai orang sekitar..masa harus diajari
71,2022-05-06 15:15:54+00:00,puddiv,htnya lupa goblok
72,2022-05-06 15:15:54+00:00,nathanissasimp,"@000cingure @JUNGKOOKPHILE_ Netizen indo gak belajar, pas kasus wony aja banyak yang ngomong ""astagaaaa maafkan wony aku ikut2an karna banyak yang begitu""

goblok"
73,2022-05-06 15:15:46+00:00,ali_almadani_,Ngarep sm orang yg gaada rasa ama kita is another level of GOBLOK
74,2022-05-06 15:15:45+00:00,sutasona_,@CryptoKing1st Done kaka
75,2022-05-06 15:15:06+00:00,ninebelgore,@lckuyhainafh @nindiayuwono Kalau goblok jangan pamer di sosmed kak..
76,2022-05-06 15:15:03+00:00,atbv1,"demam akut dah turun tp limfonodul malah bengkak ini apaan anjir gede bat pula ampe susah nelen, congkak bat gue sok sok dah sembuh minum es buah iced coffe like nothing happened mang si goblok"
77,2022-05-06 15:14:51+00:00,Cbt95532548,@CoachJustinL @YouTube 🤣🤣goblok..liat satu pertandingan..lawan barca🤣🤣...sama pelatih yg belum satu musim di madrid..tapi bisa juara. Suruh PEP SAMA KLOPP LATIH EVERTON BELUM TENTU SUKSES..KLOP DAN PEP SUKSES DI CLUB BESAR JUGA.. 🤣🤣🤣...LO MUNGKIN ENGGAK NGERTI STRATEGI ANCE. LO KAN FUTSAL
78,2022-05-06 15:14:16+00:00,miftahoo,Goblok https://t.co/kJ1Zq5v5bh
79,2022-05-06 15:14:16+00:00,Bayunore5,haha goblok
80,2022-05-06 15:13:19+00:00,nicnohan1,@JaminYpd @Tukang_sultan @bumnbersatu Cieee.. mudik lewat Tol. 🤣 Blok goblok.. ! Kadrun Guoblok ! 🤣
81,2022-05-06 15:13:17+00:00,sunshineinmrch,ws ngerti garai mangkel ati sek iyo ae ditrsno wkw goblok ncen ak
82,2022-05-06 15:13:17+00:00,baibiububble,@crunchberrry Goblok wkwkkwkwk
83,2022-05-06 15:13:03+00:00,sukar_ia,WKWKKWKWK GOBLOK. Capek bgt https://t.co/sfnupFlCOg
84,2022-05-06 15:13:03+00:00,BEngginer,@RestyCaayah @msaid_didu Tuhan itu beranak kah ??  Goblok kok dipelihara
85,2022-05-06 15:13:00+00:00,ugmuns,"@mehmed_II_ @veronicemrick @RestyCaayah Kadrun ngomongan apa sik? Yg dibahas apa, yg dishare apa? Malah lebih banyak di Istiqlal kadrun goblok"
86,2022-05-06 15:12:35+00:00,Jojoerlu,"@Mohamad609027 @Opi58_Id @geloraco Sudah goblok ga paham yang dibicarakan ,coba liat postingan mu dari awal,kalo lu pintar lu pasti malu,tpi gak malu jg gpp karena lu itu cuma goblok aja,sok tau suriah"
87,2022-05-06 15:12:23+00:00,lamentconfs,@znicorobin goblok han ❓️
88,2022-05-06 15:12:14+00:00,robbyardi13,"@AREAJULID Goblok bener sendernya, asli dah pengen gw toyor palanya biar otaknya mikir.
Otaknya mampet karena kebanyakan makan opor"
89,2022-05-06 15:12:12+00:00,sutasona_,@avajitz @QueenEllenNFT Done https://t.co/7iV9399XO6
90,2022-05-06 15:12:05+00:00,KadrunGoblokPea,Ibnu Cadrun..... Koplakers.... ✨😂 https://t.co/pS79Lx1Wjq https://t.co/lbjms35PS9
91,2022-05-06 15:12:04+00:00,siskAprilia17,"@bacootism @lilaccountz Nah at least lu cukup pintar utk menerima kalo lu goblok.

Selanjutnya yg harus lu lakukan adl jgn terlalu banyak bacot. Karena penyaring lu bermasalah.
Mulailah lebih dulu dengan banyak mendengar, baca atau semacamnya oke?"
92,2022-05-06 15:11:53+00:00,colenotchill,Ya trs ngapa goblok! https://t.co/irZYvB63HY
93,2022-05-06 15:11:48+00:00,mochiise,"Sesakit ini tapi kenapa gabisa ngelupain si?
Emang goblok ya!"
94,2022-05-06 15:11:45+00:00,yasminyu13,@sbmptnfess @apsiajgahh Orang caper ternyata. Goblok banget dah kuliah tapi masih kek gitu.
95,2022-05-06 15:11:38+00:00,so_oftie,@convomfs GOBLOK
96,2022-05-06 15:11:36+00:00,lamentconfs,@naeqiu LORO GOBLOK
97,2022-05-06 15:11:27+00:00,Cahayaa2998,"@thericherr Pinter, susah klo cowonya goblok"
98,2022-05-06 15:11:00+00:00,damdamuyuy,Boleh gk sihh ada yg jedotin nih pala akuuuu biar kagak goblok Ya Allah eh😑
99,2022-05-06 15:10:59+00:00,FHadaina,"hari ini diminta bos meeting ama itu manusia dia bilang

“kalo ada masukan sampaikan aja tah” 

tai anjing dah berkali2 kukasih masukan juga ga di gubris goblok situ  kalo gada niatan berubah gausah sok2an minta masukan babi. lagian mana ada 50pcs sehari jadi jancok"
100,2022-05-06 15:10:49+00:00,better_archie,@udaahgedee Goblok maneh anying
101,2022-05-06 15:10:41+00:00,rafialfahrezi3,"@bubuncindy goblok gtu udah maen timnas, lu yang ngatai orang goblok udah dpt apa?"
102,2022-05-06 15:10:27+00:00,patrofnum,@granatifr goblok
103,2022-05-06 15:09:38+00:00,HidayatulAziz28,"@walking_bakwan @Hacked_501 @Ahya32351233 @Joyanle2 @cybsquad_ @OpsBedil @DivHumas_Polri Yang merusak bangsa ini bukan Kaum Muslimin.
Tapi Orang Pekok ini.
Otak kosong gosong plompong bolong, Janji dulu, ralat kemudian.

Goblok !!! https://t.co/ARjDP0AScS"
104,2022-05-06 15:09:36+00:00,chocomiinttt_,Goblok banget sumpah
105,2022-05-06 15:09:32+00:00,Yuliartfega,@Yusufs_abiie @fahmi_ferdy @PSSI Justru setelah bagus di level muda ada baiknya Liga goblok. Indonesia di benahin standar nya di naikan.  Club club nya jgn ecek ecek.  Saya ga permah bilang pemain timnas dari kecil sampe tua di karantina cuma orang bodoh yg mikir gitu
106,2022-05-06 15:09:24+00:00,KadrunGoblokPea,@Nick_DAlf Huzzzz ✨😂
107,2022-05-06 15:09:22+00:00,2minmnkh,Dih goblok https://t.co/EEPXJ5WkPb
108,2022-05-06 15:09:16+00:00,c_cocomelon,"@bacootism @erry_goesman @lilaccountz Kurang oy. Udah miskin, goblok, jelek, kasar pula! Behh bae2 dah lu idup"
109,2022-05-06 15:09:12+00:00,TheEagle_BEN,"@geloraco HAHAHA🤣🤣🤣
GOBLOK BERARTI PEMERINTAH INI🤣"
110,2022-05-06 15:09:10+00:00,chancips_,bim nya becandaan aja kak jangan goblok wkwkwkkw
111,2022-05-06 15:09:08+00:00,vppersidedream,goblok https://t.co/Cxe7Bz0Rjp
112,2022-05-06 15:09:02+00:00,yuriaa707,"GOBLOK PISAN GW NGAKAK BGSTTTTTT 😭😭😭😭😭

LRT"
113,2022-05-06 15:09:01+00:00,Kudilnyonyo,another level of goblok sih asli
114,2022-05-06 15:08:35+00:00,Jojoerlu,"@Mohamad609027 @Opi58_Id @geloraco Kamu tau otakmu,selain goblok juga ambigu,paham ambigu gak"
115,2022-05-06 15:08:11+00:00,rendyyusuf,halu goblok
116,2022-05-06 15:07:28+00:00,beomislands,@onestaars IYA COWOK LU GOBLOK
117,2022-05-06 15:07:26+00:00,asuragodtangsan,ENG GOBLOK SEANJING ANJINGNYA ANJI G
118,2022-05-06 15:07:26+00:00,Wagymin02,@UmarHasibuan___ @DivHumas_Polri  @ListyoSigitP  apa cukup minta maaf? Kalian terima di goblok goblokin pak? Saya aja gak terima loh
119,2022-05-06 15:07:24+00:00,starceilight,kalo bt shipper masih ada yang denial kalo fandom mereka gak ngehate win berarti goblok sih. lah wong gmm gak mungkin berani bertindak kaya gitu kalo gak ada bukti 🙂
120,2022-05-06 15:07:24+00:00,davidnehemia,"Gini yah rasanya jadi dosen, kalau habis ngajar cuma bisa ngetawain ternyata gue juga goblok kayak gitu yah"
121,2022-05-06 15:07:11+00:00,onestaars,@beomislands COWOK GW GOBLOK
122,2022-05-06 15:07:03+00:00,everytime_woo,vernon goblok (lovingly)
123,2022-05-06 15:06:51+00:00,summernotsun,"peka, TAPI MALAH PURA-PURA GOBLOK ASTAGA😭😭 https://t.co/IJatLqcwrI"
124,2022-05-06 15:06:48+00:00,DonFlamingo_,"@lapen_mocca78 @panca66 @Bang_Denz04 @PDemokrat @AgusYudhoyono Lah goblok, lo yg gapaham mksd gue. Imaan disini itu mksdnya agama lu apa kok nanya ke gue soal mualaf dan atheis. Bego luh. Emang arti islamophobia itu apa mnrt lo ?"
125,2022-05-06 15:06:46+00:00,Sigmahalim,"@Sumbu_Pondok @vdandre3 @sarahairunnisa @Balarong Tentu tidak ada. Beliau bukan presiden. Saya bilang semua presiden melakukan hal yg sama..
Yang GOBLOK siapa, sih..??
Kenapa kamu menganggap Anies selevel presiden..??"
126,2022-05-06 15:06:41+00:00,Nasab_Republik,@cybsquad_ Tambah goblok meneh nek caranya gini
127,2022-05-06 15:06:39+00:00,yudhi_yustira,@RohmatWijaya17 @awemany @Uki23 Buktinya 2 periode buoosss..KADRUN???zonnnkk..karena apa..??karena GOBLOK..!!!
128,2022-05-06 15:06:38+00:00,oreoo_supreme,"@tanyakanrl Goblok klo diturutinmah asli goblok goblok bgt!!! Nanti atunya dimanfaatin baut memeras/mengancam demi uang, budak s*x dll ngadu lg ke netizen"
129,2022-05-06 15:06:26+00:00,beomislands,goblok taehyun ganteng bgt anjing
130,2022-05-06 15:06:21+00:00,yoshidihatiku,"Maaf teman, aku goblok lupa ganti pin"
131,2022-05-06 15:06:12+00:00,adndiary,@Callouvaster_ si goblok 😭😭😭
132,2022-05-06 15:05:37+00:00,xchrisabelx,Nangis goblok disini https://t.co/hp8AhxmXEv
133,2022-05-06 15:05:34+00:00,poldxa,"out of the box abis, kaum kaum irit++, definisi apa adanya bgt tp ini mah jadi gada apa apanya, anaknya heboh bgt rewel (julidngitis stadium akhir), goblok bgt cmn pinter di cursing orang anjgg. apalagi ya, gatau dah lu ajaib mek intinya. keluar dari timun mas ya lu, ngaku https://t.co/EICCug2BFG"
134,2022-05-06 15:04:49+00:00,Sugiyan36298711,"@kurawa Halah cebong2 sadar diri km udah salah,kalah goblok lagi wis gek modiaro wae"
135,2022-05-06 15:04:36+00:00,jakeforhoonn,@jwissung Sph yg goblok
136,2022-05-06 15:04:29+00:00,DemocrazyPocong,"@Uki23 Koe ki kakean bacot,,,nek dukungmu ganjar,yo rasah ngelek2 liane goblok,,,sodorke prestasine ganjar opo wae,ora malah golek kelemahan anis,anis fokuse neng liane,,,ganjar yo eneng fokus liane,,,bacotanmu gawe keruh goblok!"
137,2022-05-06 15:04:20+00:00,deebdaayyy,aku kira aku buat twitt disini anjrit ternyata di twitter sebelah ku goblok banget ampunn
138,2022-05-06 15:04:16+00:00,fuckursense,dh tau itu kipas gak ada tutup depannya tpi lu malah fokus ke ipad pas nurunin kipasnya. BEGO BANGET LU GOBLOK
139,2022-05-06 15:04:10+00:00,BWwithvandrev,Btuers goblok semua emang cape capeee https://t.co/jTmksMt6sc
140,2022-05-06 15:03:58+00:00,sukatypooo,"Emosi jiwa 
Goblok banget emang aku psadahal banyak yg pake dn tgl bulan tahunya aduhh 
Pengen menggubur diri disemak"""
141,2022-05-06 15:03:57+00:00,fallforjohnsuh,"@rapunmzeI Udh tolol goblok nego, sadar tapi tetep nggapapa🥰"
142,2022-05-06 15:03:51+00:00,iamJackthe,"@JenderalTaik @Juragann_muda2 @SuryadiGatot @YogaAdrianyoga6 @__anomali__ @hlh_kntl @AbulKhaulah @Celestialgalah1 @Verbum_Ang @MusuhDajjal10 @discround_ @reanalalaland @mamang_opik @Ruth_Djojoning @Hayuningrat7 @AremaNita__ Goblok sahih. 
https://t.co/1K6nHjtUPN"
143,2022-05-06 15:03:50+00:00,aripyeahh,"@zoelfick Apa ga malu ya keluarganya,,,mungkin terbiasa berada dilingkungan yg goblok si bapak ini"
144,2022-05-06 15:03:41+00:00,cahyoadi80,"@MeanModusMedian @Aldimahdi2 @detikcom Jawa goblok, rasis"
145,2022-05-06 15:03:35+00:00,AsikinAjah19,@MafiaWasit Pahamin kata kata dia goblok @MafiaWasit
146,2022-05-06 15:03:34+00:00,keannatarra,goblok bgt males https://t.co/c7dZ61hX9x
147,2022-05-06 15:03:11+00:00,xyzcurve,"@Zoroxx69282733 @idextratime Rio fahmi pasti yang goblok, kan bang?"
148,2022-05-06 15:03:07+00:00,mbahsu9,@Kimberley20101 Kadrun goblok nge hoek
149,2022-05-06 15:02:53+00:00,duumb82132,@hourlyaub GOBLOK GAK
150,2022-05-06 15:02:46+00:00,z_____agan,@artemheaux BELOM JUGA DITEBAK GOBLOK WKWKWKWKWKWKWWKWK
151,2022-05-06 15:02:35+00:00,rzz_yyza,Antara sarkas atau emang beneran goblok si https://t.co/RtkVSZ3LH1
152,2022-05-06 15:02:29+00:00,aestronoemy,@apogalery kluen tu demen neua dari sma tp kluen kan goblok bin tolol sama cinta jd nya ga sadar sadar
153,2022-05-06 15:02:26+00:00,morkiesbt,@kaialovesmark BILANG AJA LU GABISA BAHASA INGGRIS GOBLOK
154,2022-05-06 15:02:15+00:00,aphreindite,@surfbinight @convomfs goblok
155,2022-05-06 15:02:09+00:00,keannatarra,goblok bgt lu chwe hansol udah tatoan terus di BATHTUB gw capek bgt sm cowok2 di bathtub ini
156,2022-05-06 15:01:55+00:00,Sgrdamai,@Neng_sofyy Cewe yg Mau Goblok😂😂😂
157,2022-05-06 15:01:52+00:00,anothermiiu,@lovayhc shiren sama gilang kalo ada olimpiade manusia paling goblok mendingan kalian ikutan dh
158,2022-05-06 15:01:51+00:00,sutasona_,Menang lagi https://t.co/uYUcjbUbj2
159,2022-05-06 15:01:46+00:00,Ziamaulanamk,"@holamann_ Terlihat goblok dan sangat syirik anjay, tp bneren deh org yg mendasarkan kepribadian atas zodiak sama bulan tu stres"
160,2022-05-06 15:01:15+00:00,anak_holy,"@bacootism @siskAprilia17 @lilaccountz mana lu tau, lu kan goblok?"
161,2022-05-06 15:00:24+00:00,Fah_Tim_,goblok salah tag 😭👎🏻
162,2022-05-06 15:00:08+00:00,Yuliartfega,@Yusufs_abiie @fahmi_ferdy @PSSI Wlwpn saat ini vietnam masih belum bisa tembus level asia masih sering kalah.  Atau gagal setidaknya mereka ga merubah pelatih dan tetapsemangat.  Sayang banget IS di berhentikan dari pelatih. Goblok emg @PSSI   Kesel jadinya
163,2022-05-06 15:00:05+00:00,KHXAILEE,@anstrberries GOBLOK
164,2022-05-06 14:59:42+00:00,Sigmahalim,"@Sumbu_Pondok @vdandre3 @sarahairunnisa @Balarong hikhik...
Nulis dan ngetik.?
Pak jokowi bilang menulis kok..
Yang GOBLOK siapa, sih..??
https://t.co/C3aPcwyhRQ"
165,2022-05-06 14:59:35+00:00,9795JAEYONG,"mereka saking polosnya apa gimana deh, masa gitu aja gak tau
jatohnya goblok wkwk"
166,2022-05-06 14:59:27+00:00,winbadboy,@JainRiaa @hisssssss___ @Astrostuffs_TH Here order your own cake 'goblok'
167,2022-05-06 14:59:17+00:00,BanasPaijo,@RestyCaayah Ini gw kasih referensi untuk yg folow si goblok resti ini. Biar lu pada ga ikutan goblok. Ini namanya KADRUN ANJING https://t.co/NP8DiVk908
168,2022-05-06 14:59:17+00:00,YdrArthr,"@justalmondgirl Bukan goblok itu, mereka goblok karena bisa-bisanya ngelakuin hal yang biadab gitu. Selingkuh, fuck who they are, but cheating is nothing tolerance. Kamu itu berharga, gak pantes dapet perlakuan kaya gitu."
169,2022-05-06 14:58:59+00:00,FajarSuharyant6,@pinotski Walaupun masih ada yang minta diskon dan deadline kaya orang goblok.
170,2022-05-06 14:58:55+00:00,guna_iman,"@RANGERmounts @asrmiriz @wahyuaningtias Songong goblok""in polisi .... Lalu minta maaf dengan dalih ada sedikit ketegangan, sungguh goblog orang ini"
171,2022-05-06 14:57:58+00:00,bunny_privacy,"Di bilang jangan naruh rasa goblok Lo mah sih
Dia bales cht Lo sekarang malah ahsjjfvdnskdgsg ga tau ahhhh"
172,2022-05-06 14:57:53+00:00,Iannpurba,"Di follback dong ane, uuuu sumpah kayak baru kenal namanya cinta sumpah goblok banget"
173,2022-05-06 14:57:49+00:00,amortentitan,"1. goblok
2. kepoan
3. ni foto pas buat kelakuan lo https://t.co/qQd2GGqbYk https://t.co/rVyiI0SkK3"
174,2022-05-06 14:57:41+00:00,incorrectfoe,"Gemini, G nya goblok maaf meroasting zodiak sendiri sdh cpek di roasting org"
175,2022-05-06 14:57:20+00:00,twilightzilla,SUMPAAAH HR TOLOOOOOOLLLL 😭😭😭😭 kasian kakaknya ini jadi harus kerja lebih grgr ulah satu orang tolol 😭 ya Allah baru aja lebaran... uda nyari perkara lagi. Emang dasar goblok 😭
176,2022-05-06 14:57:15+00:00,bacootism,"@mhmdakmaln @lilaccountz Maaf, saya sudah goblok yah"
177,2022-05-06 14:57:13+00:00,chyoonvi_,"@convomf salah buka, goblok https://t.co/3GRyMkwUdT"
178,2022-05-06 14:57:05+00:00,Sigmahalim,@Sumbu_Pondok @vdandre3 @sarahairunnisa @Balarong Saya tahu. Saya sdh tahu sejak awal bhw kamu memang GOBLOK.
179,2022-05-06 14:57:04+00:00,goodweismann,"Had... Had no idea. Pretty sure they tell their kid Dora is runaway from her home, or telling Chalk Zone Is some kind teleportation into hell, idk. And lot of superhero movies isnt for kids, and DR STRANGE IS OBVIOUSLY DUKUN, GOBLOK https://t.co/EtxdpD5b9x"
180,2022-05-06 14:56:57+00:00,flouufrlou,@diacblo GOBLOK https://t.co/VW9rgz39BN
181,2022-05-06 14:56:56+00:00,shigethekid,@diacblo porno goblok
182,2022-05-06 14:56:55+00:00,arctickunyuk,@beiidov GOBLOK GUA LAGI DI SAMPING AYAH GUA ANJENG
183,2022-05-06 14:56:43+00:00,tkpeluk,@wdollyie EMG GOBLOK
184,2022-05-06 14:56:43+00:00,crywithghibli,"Udah ya aku diem aja.
Gausa banyak berspekulasi.
Gausa banyak mikir.
Sok bacot cemburu lah apa lah.
Goblok."
