,date,username,content
144,2022-05-06 15:27:35+00:00,Asu_Yamada,もうこんな時間！？どうして目覚まし鳴らなかったの～？#あすbot
145,2022-05-06 15:27:26+00:00,asu_kaze,@KEN0314ash 音圧すげぇからマジ特等席ですよ 最善なんて投げ捨ててgo!!
146,2022-05-06 15:27:25+00:00,asu_1911,@milk_0615_a3 ミルクさん初めまして、夜分に失礼します。あすともうします。お声かけありがとうございます。是非劇中劇千景全身⇄劇中劇至アップの交換お願いします。郵送とお手渡しどちらをご希望でしょうか？お先にフォロー失礼しますのでDMにてご連絡いただければ幸いです。
147,2022-05-06 15:27:17+00:00,iwearamicrowave,@zetdeah MAKASIH BRAY
148,2022-05-06 15:27:16+00:00,CH4SEATLANT1C,"bangsat, mulut cowo kok lemes banget asu"
149,2022-05-06 15:27:13+00:00,asu_rym,園田さんーーーーー🥳
150,2022-05-06 15:27:12+00:00,asu__5927,振ると握る似てるよなぁwwwwwwwwww
151,2022-05-06 15:27:11+00:00,baangsa,@jatblay asu
152,2022-05-06 15:27:05+00:00,iwearamicrowave,@sayangniki @mushisleep Akito pas bocah paling
153,2022-05-06 15:26:59+00:00,iwearamicrowave,@sayangniki @mushisleep KWOAOWWOAKAKW
154,2022-05-06 15:26:49+00:00,asu_faruto,@kusomushimaru オイルの極小量というのが難しいですよねぇ💦
155,2022-05-06 15:26:48+00:00,Eceewww,@cursedkidd wkwk gaksie gua makannya baso doang soalnya yg buka cuma itu asu
156,2022-05-06 15:26:47+00:00,okan_rkrn,"@asu___para ちゃんー！！！
遅くなりました！！いつもの可愛い絵の方もめっちゃ好きだけどこっち好きすぎて書きたかった…書き足りない…😭😭
楽しかったー！！😭🫶💕💕 https://t.co/B2s1EopW2U"
157,2022-05-06 15:26:46+00:00,BEpCVPDQkpcASU7,"知人から見せられたインスタ
弁当でこれは…汚くて絶句
この方のプロフィール見ると
どうやら一般人では無いらしい
料理研究家？とは？

https://t.co/ldS9AM2PXA"
158,2022-05-06 15:26:31+00:00,reeeeeeeeencha,@asu_O81O リツイートできてえらいねー
159,2022-05-06 15:26:29+00:00,ackrivayll,@nervipo biz😼😼
160,2022-05-06 15:26:17+00:00,ackrivayll,ALDIĞIM ŞEYİN TATLILIĞI😭😭 https://t.co/5CMRRZMs1z
161,2022-05-06 15:26:07+00:00,shasayeagerr,@rodsmeo AH ASU JGN GTU ANCEMANNYA
162,2022-05-06 15:25:59+00:00,dinizmacaco,@whos_asu com saudades e nao manda 1(um) msg sua falsa
163,2022-05-06 15:25:58+00:00,honkz_,"@rafsanyz Asu, wes nonton to we"
164,2022-05-06 15:25:44+00:00,ackrivayll,@leebitrade @semanurstr
165,2022-05-06 15:25:39+00:00,KEN0314ash,"@asu_kaze わかる〜‼️
まさに今日スピーカー前で舞ったわ‼️"
166,2022-05-06 15:25:36+00:00,MalditoOrguIIo,@MeDicenPajita Asu si esto es cierto la yahaira es más poderosa que keiko… que mello!!!
167,2022-05-06 15:25:15+00:00,Asu_L5,"@18teenager_210 ゴミみたいな曲しか作れてませんが…！笑
教えれることあれば何でも教えます！🔥"
168,2022-05-06 15:25:14+00:00,iwearamicrowave,@zetdeah AK GABISA BILANG DIRI SENDIRI PRO TP MAKASIH 😭😭😭
169,2022-05-06 15:25:12+00:00,fanwouss,🤣😭🤣😭🤣😭🤣😭🤣😭asu
170,2022-05-06 15:25:03+00:00,rajasgrh,@taekissjk siap bu bos. janji.
171,2022-05-06 15:25:03+00:00,slutyllz,asu lah
172,2022-05-06 15:25:02+00:00,iwearamicrowave,@sayangniki @mushisleep BOCAH
173,2022-05-06 15:24:55+00:00,kai_nana_asu__,"インスタのオタ垢もバスラ終わったら消そうかな。
交換したい人リア垢教えるし言って。"
174,2022-05-06 15:24:47+00:00,xspaanndt,"mls bgt mikir, gada ide buat ngrjain tugas😔 kpn kelar ny dong kl otak w gada ide mulu asu"
175,2022-05-06 15:24:46+00:00,whos_asu,@Gabriel_lmpt sim demais:(
176,2022-05-06 15:24:45+00:00,hvnsflwr,kata kasar paling fav: asu. so good so classy dapat dipakai dimana saja kapan saja 10/10 recommended👍
177,2022-05-06 15:24:43+00:00,momocharogame,"@nora_asu_meari2 おつかれー！！
またやろねー！"
178,2022-05-06 15:24:43+00:00,yangmahalsangat,@jennielovvi asu
179,2022-05-06 15:24:43+00:00,asukun0414,@asu_O81O 引リツ出来なくて鬱
180,2022-05-06 15:24:40+00:00,asu86502146,"タイトル曲がYet to Come？
スケジュールも来てる…
追いつけるかなぁー"
181,2022-05-06 15:24:39+00:00,kamenopq,"My personal ranking for deukae's solo songs in ASU:

1. For
2. Playground
3. Beauty Full
4. Entrancing
5. Winter
6. Cherry
7. No Dot (not really my cup of tea but kinda impressed with the beats at the end of the song)"
182,2022-05-06 15:24:37+00:00,scientizet,Yaelah asu gue kapan tenangnye
183,2022-05-06 15:24:33+00:00,Asu_itigo,"燐ひめ

現ひめも押し倒しフルネーム連呼してほしい。燐にお願いします
正体を知った上でお前を肯定し要も守るって言われて感極まって押し倒してくれ…
血の繋がりを感じさせてくれ"
184,2022-05-06 15:24:33+00:00,whos_asu,@dinizmacaco eu te odeio tanto to com saudade
185,2022-05-06 15:24:29+00:00,ssunghoonniee,"saya sudah mengumpulkan niat buat paking barang jualan + udh gak sibuk tamu lagi, TAPI pas udh di tengah jalan lakban habes🥲 kan asu"
186,2022-05-06 15:24:26+00:00,itsukiiii_1102,"@Asu_na__0 運の蓄積だよね。。。
そうだよね…そうに違いない…そう…
私は瀬名泉フィーチャー2を
BとMの両方で引くんだ…強い想い🥺🥺"
187,2022-05-06 15:24:25+00:00,tir4misyuhh__,@realmadridindo1 anak lu kebanyakan cacicu asu
188,2022-05-06 15:24:25+00:00,Asu_L5,"@sound_N3 めっちゃ分かる！！
なんかモチベでるし！！"
189,2022-05-06 15:24:24+00:00,Asu_L5,かっこいい曲作る予定だったのに完成したのは子守唄でした…笑 https://t.co/PLt1k1sQI0
190,2022-05-06 15:24:23+00:00,ydsk_ng,@asu_O81O 自ら嬉しさ逃してるのおもしろい
191,2022-05-06 15:24:22+00:00,Nns_Ask_luv,@asu_O81O えっと今何時だっけ
192,2022-05-06 15:24:20+00:00,mezntri,"@convomfs jelek jelek njir, ya tikus ya asu ya jancok ya lonte ya Tante, padahal gua anak baik baik😭"
193,2022-05-06 15:24:20+00:00,rajasgrh,"@tklovestwo coba melipir dulu lo pada ke toko kecil, beli minuman bersoda, biar mata lo ga terlalu sayu and biar segeran dikit"
194,2022-05-06 15:24:17+00:00,220jpg,@Atsuochie Asu y😔
195,2022-05-06 15:24:05+00:00,Nns_Ask_luv,@asu_O81O おばか
196,2022-05-06 15:24:01+00:00,sagiigurlss,"@convomf anjg asli gua perna nemu cowo kek gini. dia blg 'duh ujan ni' 'ya maklum la lagi ujan jd bec*k'. kaya? hah? padahal dia ikut organisasi islam apala gt gapaham gua, ikut pengajian2 habib2 gt, trus dia blg 'yakan itu pencitraan' lo asu"
197,2022-05-06 15:23:59+00:00,baby3rd10,"仕事行ってバタバタ病院行って疲れてるはずだけど
気づいたらこんな時間。🙃
お昼寝は軽くしたけども、、
明日の明後日、子どもたちゆっくり寝てくれますよーに🙏"
198,2022-05-06 15:23:44+00:00,Asu_na__0,"アリアドネも読了。

完全に情緒が逝きました。"
199,2022-05-06 15:23:36+00:00,asu_328,"#クランウェルツノガエル 
飼いたい飼いたい飼いたい飼いたい…
妄想ばかり膨らむ。
#アクアテラ水槽 は、少しずつしか作れないし。
あーーーーーー。
日曜日に１人で買い物行けるかな？
かわいいカエルに出逢ったら絶対飼うんだもんね！(決意)

#おやすみなさい"
200,2022-05-06 15:23:31+00:00,free_life46,Hari ini  banyak kontil seliweran di base asu 😑
201,2022-05-06 15:23:25+00:00,asu____kubo,@parliament_9mm_ 誕生日おめでとう🎉
202,2022-05-06 15:23:11+00:00,SAOKiriAsu20,"Rap chapters adaptation were so fucking good! Thank you so much to everyone that participated❤️
Yo yo yo!!!
#かぐや様"
203,2022-05-06 15:23:06+00:00,rajasgrh,@tklovestwo masih jauh perjalanan?
204,2022-05-06 15:23:04+00:00,tomotha818,"@asu____kubo 心配だよぉ、、、
早く治るといいね😊"
205,2022-05-06 15:23:02+00:00,iwearamicrowave,@sayangniki @mushisleep https://t.co/FQ0OYeLraf
206,2022-05-06 15:22:49+00:00,Gabriel_lmpt,@whos_asu ela é maravilhosa e concordo
207,2022-05-06 15:22:40+00:00,alfastf,biasanya ngaretin jempol kaki sampe biru2 wkwkwk skrg dah ga mempan asu 😭
208,2022-05-06 15:22:39+00:00,rajasgrh,@taekissjk loh? gabole gitu yang
209,2022-05-06 15:22:28+00:00,Asu10_sub,"@furu_0426 了解でーす🙌
じゃあふるちゃんって呼ばせて貰うね！✨
色々リプとかうるさいアカウントだけど改めてよろしくね( ´ ▽ ` )ﾉ"
